time,promoter_35S,promoter_19S,gene_P5,gene_P4,gene_P6,gene_P1,untracked_large,gene_P3,gene_P2
63788.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63789.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63790.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63791.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63792.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63793.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63794.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63795.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63796.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63797.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63798.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63799.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63800.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63801.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63802.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63803.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63804.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63805.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63806.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63807.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63808.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63809.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63810.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63811.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63812.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63813.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63814.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63815.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63816.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63817.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63818.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63819.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63820.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63821.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63822.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63823.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63824.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63825.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63826.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63827.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63828.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63829.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63830.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63831.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63832.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63833.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63834.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63835.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63836.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63837.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63838.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63839.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63840.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63841.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63842.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63843.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63844.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63845.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63846.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63847.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63848.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63849.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63850.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63851.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63852.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63853.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63854.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63855.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63856.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63857.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63858.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63859.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63860.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63861.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63862.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63863.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63864.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63865.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63866.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63867.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63868.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63869.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63870.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63871.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63872.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63873.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63874.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63875.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63876.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63877.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63878.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63879.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63880.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63881.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63882.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63883.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63884.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63885.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63886.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63887.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63888.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63889.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63890.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63891.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63892.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63893.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63894.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63895.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63896.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63897.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63898.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63899.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63900.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63901.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63902.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63903.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63904.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63905.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63906.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63907.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63908.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63909.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63910.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63911.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63912.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63913.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63914.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63915.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63916.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63917.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63918.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63919.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63920.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63921.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63922.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63923.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63924.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63925.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63926.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63927.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63928.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63929.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63930.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63931.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63932.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63933.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63934.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63935.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63936.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63937.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63938.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63939.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63940.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63941.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63942.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63943.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63944.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63945.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63946.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63947.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63948.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63949.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63950.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63951.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63952.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63953.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63954.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63955.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63956.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63957.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63958.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63959.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63960.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63961.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63962.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63963.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63964.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63965.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63966.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63967.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63968.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63969.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63970.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63971.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63972.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63973.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63974.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63975.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63976.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63977.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63978.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63979.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63980.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63981.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63982.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63983.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63984.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63985.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63986.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63987.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63988.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63989.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63990.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63991.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63992.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63993.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63994.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63995.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63996.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63997.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63998.0,1000,1000,1000,1000,23,1000,1000,1000,1000
63999.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64000.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64001.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64002.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64003.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64004.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64005.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64006.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64007.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64008.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64009.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64010.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64011.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64012.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64013.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64014.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64015.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64016.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64017.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64018.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64019.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64020.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64021.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64022.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64023.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64024.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64025.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64026.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64027.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64028.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64029.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64030.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64031.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64032.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64033.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64034.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64035.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64036.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64037.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64038.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64039.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64040.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64041.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64042.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64043.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64044.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64045.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64046.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64047.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64048.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64049.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64050.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64051.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64052.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64053.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64054.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64055.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64056.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64057.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64058.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64059.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64060.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64061.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64062.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64063.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64064.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64065.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64066.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64067.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64068.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64069.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64070.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64071.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64072.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64073.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64074.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64075.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64076.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64077.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64078.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64079.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64080.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64081.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64082.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64083.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64084.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64085.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64086.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64087.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64088.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64089.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64090.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64091.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64092.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64093.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64094.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64095.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64096.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64097.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64098.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64099.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64100.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64101.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64102.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64103.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64104.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64105.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64106.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64107.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64108.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64109.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64110.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64111.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64112.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64113.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64114.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64115.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64116.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64117.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64118.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64119.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64120.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64121.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64122.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64123.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64124.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64125.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64126.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64127.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64128.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64129.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64130.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64131.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64132.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64133.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64134.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64135.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64136.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64137.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64138.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64139.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64140.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64141.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64142.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64143.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64144.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64145.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64146.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64147.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64148.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64149.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64150.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64151.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64152.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64153.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64154.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64155.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64156.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64157.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64158.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64159.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64160.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64161.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64162.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64163.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64164.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64165.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64166.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64167.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64168.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64169.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64170.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64171.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64172.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64173.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64174.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64175.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64176.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64177.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64178.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64179.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64180.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64181.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64182.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64183.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64184.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64185.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64186.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64187.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64188.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64189.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64190.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64191.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64192.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64193.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64194.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64195.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64196.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64197.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64198.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64199.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64200.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64201.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64202.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64203.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64204.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64205.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64206.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64207.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64208.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64209.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64210.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64211.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64212.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64213.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64214.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64215.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64216.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64217.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64218.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64219.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64220.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64221.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64222.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64223.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64224.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64225.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64226.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64227.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64228.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64229.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64230.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64231.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64232.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64233.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64234.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64235.0,1000,1000,1000,1000,23,1000,1000,1000,1000
64236.0,1000,1000,1000,1000,23,1000,1000,1000,1000
