"time_h","gene_P6","fit_P6"
4.02833333333333,0.22,0.214967523076765
4.02861111111111,0.22,0.214944736892238
4.02888888888889,0.22,0.214921953123007
4.02916666666667,0.22,0.214899171768815
4.02944444444444,0.22,0.214876392829408
4.02972222222222,0.22,0.214853616304529
4.03,0.22,0.214830842193922
4.03027777777778,0.22,0.214808070497331
4.03055555555556,0.22,0.2147853012145
4.03083333333333,0.22,0.214762534345174
4.03111111111111,0.22,0.214739769889097
4.03138888888889,0.22,0.214717007846012
4.03166666666667,0.22,0.214694248215665
4.03194444444444,0.22,0.214671490997799
4.03222222222222,0.22,0.214648736192158
4.0325,0.22,0.214625983798487
4.03277777777778,0.22,0.214603233816531
4.03305555555556,0.22,0.214580486246033
4.03333333333333,0.22,0.214557741086739
4.03361111111111,0.22,0.214534998338391
4.03388888888889,0.22,0.214512258000736
4.03416666666667,0.22,0.214489520073517
4.03444444444444,0.22,0.214466784556479
4.03472222222222,0.22,0.214444051449366
4.035,0.22,0.214421320751923
4.03527777777778,0.22,0.214398592463894
4.03555555555556,0.22,0.214375866585025
4.03583333333333,0.22,0.214353143115059
4.03611111111111,0.22,0.214330422053742
4.03638888888889,0.22,0.214307703400818
4.03666666666667,0.22,0.214284987156032
4.03694444444444,0.22,0.214262273319128
4.03722222222222,0.22,0.214239561889851
4.0375,0.22,0.214216852867947
4.03777777777778,0.22,0.214194146253159
4.03805555555556,0.22,0.214171442045234
4.03833333333333,0.22,0.214148740243915
4.03861111111111,0.22,0.214126040848947
4.03888888888889,0.22,0.214103343860076
4.03916666666667,0.22,0.214080649277047
4.03944444444444,0.22,0.214057957099604
4.03972222222222,0.22,0.214035267327492
4.04,0.22,0.214012579960457
4.04027777777778,0.22,0.213989894998243
4.04055555555556,0.22,0.213967212440596
4.04083333333333,0.22,0.213944532287261
4.04111111111111,0.22,0.213921854537983
4.04138888888889,0.22,0.213899179192506
4.04166666666667,0.22,0.213876506250577
4.04194444444444,0.22,0.213853835711941
4.04222222222222,0.22,0.213831167576342
4.0425,0.22,0.213808501843527
4.04277777777778,0.22,0.213785838513239
4.04305555555556,0.22,0.213763177585226
4.04333333333333,0.22,0.213740519059231
4.04361111111111,0.22,0.213717862935001
4.04388888888889,0.22,0.213695209212281
4.04416666666667,0.22,0.213672557890816
4.04444444444444,0.22,0.213649908970352
4.04472222222222,0.22,0.213627262450634
4.045,0.22,0.213604618331408
4.04527777777778,0.22,0.213581976612419
4.04555555555556,0.22,0.213559337293414
4.04583333333333,0.22,0.213536700374137
4.04611111111111,0.22,0.213514065854334
4.04638888888889,0.22,0.21349143373375
4.04666666666667,0.22,0.213468804012133
4.04694444444444,0.22,0.213446176689226
4.04722222222222,0.22,0.213423551764777
4.0475,0.22,0.21340092923853
4.04777777777778,0.22,0.213378309110232
4.04805555555556,0.219,0.213355691379628
4.04833333333333,0.219,0.213333076046464
4.04861111111111,0.219,0.213310463110487
4.04888888888889,0.219,0.213287852571441
4.04916666666667,0.219,0.213265244429074
4.04944444444444,0.219,0.21324263868313
4.04972222222222,0.219,0.213220035333356
4.05,0.219,0.213197434379498
4.05027777777778,0.219,0.213174835821302
4.05055555555556,0.219,0.213152239658514
4.05083333333333,0.219,0.21312964589088
4.05111111111111,0.219,0.213107054518146
4.05138888888889,0.219,0.213084465540058
4.05166666666667,0.219,0.213061878956363
4.05194444444444,0.219,0.213039294766806
4.05222222222222,0.219,0.213016712971135
4.0525,0.219,0.212994133569095
4.05277777777778,0.219,0.212971556560432
4.05305555555556,0.219,0.212948981944892
4.05333333333333,0.219,0.212926409722223
4.05361111111111,0.219,0.212903839892171
4.05388888888889,0.219,0.212881272454481
4.05416666666667,0.219,0.2128587074089
4.05444444444444,0.219,0.212836144755175
4.05472222222222,0.219,0.212813584493053
4.055,0.219,0.212791026622279
4.05527777777778,0.219,0.2127684711426
4.05555555555556,0.219,0.212745918053763
4.05583333333333,0.219,0.212723367355514
4.05611111111111,0.219,0.2127008190476
4.05638888888889,0.219,0.212678273129767
4.05666666666667,0.219,0.212655729601763
4.05694444444444,0.219,0.212633188463334
4.05722222222222,0.219,0.212610649714226
4.0575,0.219,0.212588113354186
4.05777777777778,0.219,0.212565579382962
4.05805555555556,0.219,0.212543047800299
4.05833333333333,0.219,0.212520518605945
4.05861111111111,0.219,0.212497991799647
4.05888888888889,0.219,0.212475467381151
4.05916666666667,0.219,0.212452945350204
4.05944444444444,0.219,0.212430425706553
4.05972222222222,0.219,0.212407908449946
4.06,0.219,0.212385393580129
4.06027777777778,0.219,0.212362881096849
4.06055555555556,0.219,0.212340370999853
4.06083333333333,0.219,0.212317863288888
4.06111111111111,0.219,0.212295357963701
4.06138888888889,0.219,0.21227285502404
4.06166666666667,0.219,0.212250354469652
4.06194444444444,0.219,0.212227856300283
4.06222222222222,0.219,0.212205360515682
4.0625,0.219,0.212182867115594
4.06277777777778,0.219,0.212160376099768
4.06305555555556,0.219,0.21213788746795
4.06333333333333,0.219,0.212115401219889
4.06361111111111,0.219,0.212092917355331
4.06388888888889,0.219,0.212070435874023
4.06416666666667,0.219,0.212047956775713
4.06444444444444,0.219,0.212025480060149
4.06472222222222,0.219,0.212003005727078
4.065,0.219,0.211980533776247
4.06527777777778,0.219,0.211958064207403
4.06555555555556,0.219,0.211935597020295
4.06583333333333,0.219,0.21191313221467
4.06611111111111,0.218,0.211890669790276
4.06638888888889,0.218,0.211868209746859
4.06666666666667,0.218,0.211845752084168
4.06694444444444,0.218,0.21182329680195
4.06722222222222,0.218,0.211800843899954
4.0675,0.218,0.211778393377926
4.06777777777778,0.218,0.211755945235614
4.06805555555556,0.218,0.211733499472766
4.06833333333333,0.218,0.211711056089131
4.06861111111111,0.218,0.211688615084455
4.06888888888889,0.218,0.211666176458487
4.06916666666667,0.218,0.211643740210974
4.06944444444444,0.218,0.211621306341664
4.06972222222222,0.218,0.211598874850306
4.07,0.218,0.211576445736647
4.07027777777778,0.218,0.211554019000435
4.07055555555556,0.218,0.211531594641418
4.07083333333333,0.218,0.211509172659344
4.07111111111111,0.218,0.211486753053961
4.07138888888889,0.218,0.211464335825018
4.07166666666667,0.218,0.211441920972262
4.07194444444444,0.218,0.211419508495442
4.07222222222222,0.218,0.211397098394305
4.0725,0.218,0.2113746906686
4.07277777777778,0.218,0.211352285318075
4.07305555555556,0.218,0.211329882342479
4.07333333333333,0.218,0.211307481741559
4.07361111111111,0.218,0.211285083515064
4.07388888888889,0.218,0.211262687662742
4.07416666666667,0.218,0.211240294184341
4.07444444444444,0.218,0.211217903079611
4.07472222222222,0.218,0.211195514348298
4.075,0.218,0.211173127990153
4.07527777777778,0.218,0.211150744004922
4.07555555555556,0.218,0.211128362392355
4.07583333333333,0.218,0.2111059831522
4.07611111111111,0.218,0.211083606284206
4.07638888888889,0.218,0.211061231788121
4.07666666666667,0.218,0.211038859663694
4.07694444444444,0.218,0.211016489910673
4.07722222222222,0.218,0.210994122528807
4.0775,0.218,0.210971757517845
4.07777777777778,0.218,0.210949394877535
4.07805555555556,0.218,0.210927034607626
4.07833333333333,0.218,0.210904676707867
4.07861111111111,0.218,0.210882321178007
4.07888888888889,0.218,0.210859968017794
4.07916666666667,0.218,0.210837617226977
4.07944444444444,0.218,0.210815268805305
4.07972222222222,0.218,0.210792922752527
4.08,0.218,0.210770579068393
4.08027777777778,0.218,0.210748237752649
4.08055555555556,0.218,0.210725898805047
4.08083333333333,0.218,0.210703562225334
4.08111111111111,0.217,0.21068122801326
4.08138888888889,0.217,0.210658896168574
4.08166666666667,0.217,0.210636566691024
4.08194444444444,0.217,0.21061423958036
4.08222222222222,0.217,0.210591914836332
4.0825,0.217,0.210569592458687
4.08277777777778,0.217,0.210547272447176
4.08305555555556,0.217,0.210524954801547
4.08333333333333,0.217,0.21050263952155
4.08361111111111,0.217,0.210480326606934
4.08388888888889,0.217,0.210458016057448
4.08416666666667,0.217,0.210435707872842
4.08444444444444,0.217,0.210413402052865
4.08472222222222,0.217,0.210391098597266
4.085,0.217,0.210368797505794
4.08527777777778,0.217,0.210346498778199
4.08555555555556,0.217,0.210324202414231
4.08583333333333,0.217,0.210301908413639
4.08611111111111,0.217,0.210279616776172
4.08638888888889,0.217,0.21025732750158
4.08666666666667,0.217,0.210235040589613
4.08694444444444,0.217,0.210212756040019
4.08722222222222,0.217,0.210190473852549
4.0875,0.217,0.210168194026953
4.08777777777778,0.216,0.210145916562979
4.08805555555556,0.216,0.210123641460378
4.08833333333333,0.216,0.210101368718899
4.08861111111111,0.216,0.210079098338292
4.08888888888889,0.216,0.210056830318306
4.08916666666667,0.216,0.210034564658692
4.08944444444444,0.216,0.2100123013592
4.08972222222222,0.216,0.209990040419578
4.09,0.216,0.209967781839578
4.09027777777778,0.216,0.209945525618948
4.09055555555556,0.216,0.209923271757439
4.09083333333333,0.216,0.209901020254801
4.09111111111111,0.216,0.209878771110784
4.09138888888889,0.216,0.209856524325137
4.09166666666667,0.216,0.209834279897611
4.09194444444444,0.216,0.209812037827956
4.09222222222222,0.216,0.209789798115921
4.0925,0.216,0.209767560761257
4.09277777777778,0.216,0.209745325763715
4.09305555555556,0.216,0.209723093123043
4.09333333333333,0.216,0.209700862838993
4.09361111111111,0.216,0.209678634911315
4.09388888888889,0.216,0.209656409339758
4.09416666666667,0.216,0.209634186124073
4.09444444444444,0.216,0.209611965264011
4.09472222222222,0.216,0.209589746759321
4.095,0.216,0.209567530609754
4.09527777777778,0.216,0.20954531681506
4.09555555555556,0.216,0.20952310537499
4.09583333333333,0.216,0.209500896289295
4.09611111111111,0.216,0.209478689557723
4.09638888888889,0.216,0.209456485180027
4.09666666666667,0.216,0.209434283155956
4.09694444444444,0.216,0.209412083485262
4.09722222222222,0.216,0.209389886167694
4.0975,0.216,0.209367691203003
4.09777777777778,0.216,0.20934549859094
4.09805555555556,0.216,0.209323308331255
4.09833333333333,0.216,0.209301120423699
4.09861111111111,0.216,0.209278934868023
4.09888888888889,0.216,0.209256751663978
4.09916666666667,0.216,0.209234570811313
4.09944444444444,0.216,0.209212392309781
4.09972222222222,0.216,0.209190216159131
4.1,0.216,0.209168042359114
4.10027777777778,0.216,0.209145870909482
4.10055555555556,0.216,0.209123701809985
4.10083333333333,0.216,0.209101535060375
4.10111111111111,0.216,0.209079370660401
4.10138888888889,0.216,0.209057208609815
4.10166666666667,0.216,0.209035048908368
4.10194444444444,0.216,0.209012891555811
4.10222222222222,0.216,0.208990736551895
4.1025,0.216,0.208968583896371
4.10277777777778,0.216,0.20894643358899
4.10305555555556,0.216,0.208924285629503
4.10333333333333,0.216,0.208902140017662
4.10361111111111,0.216,0.208879996753217
4.10388888888889,0.216,0.208857855835919
4.10416666666667,0.216,0.20883571726552
4.10444444444444,0.216,0.208813581041772
4.10472222222222,0.216,0.208791447164424
4.105,0.216,0.20876931563323
4.10527777777778,0.216,0.208747186447939
4.10555555555556,0.216,0.208725059608303
4.10583333333333,0.216,0.208702935114075
4.10611111111111,0.216,0.208680812965004
4.10638888888889,0.216,0.208658693160842
4.10666666666667,0.216,0.208636575701341
4.10694444444444,0.216,0.208614460586253
4.10722222222222,0.216,0.208592347815329
4.1075,0.216,0.20857023738832
4.10777777777778,0.216,0.208548129304977
4.10805555555556,0.216,0.208526023565054
4.10833333333333,0.216,0.2085039201683
4.10861111111111,0.216,0.208481819114468
4.10888888888889,0.216,0.20845972040331
4.10916666666667,0.216,0.208437624034576
4.10944444444444,0.216,0.208415530008019
4.10972222222222,0.216,0.208393438323391
4.11,0.216,0.208371348980443
4.11027777777778,0.216,0.208349261978927
4.11055555555556,0.216,0.208327177318595
4.11083333333333,0.216,0.208305094999199
4.11111111111111,0.216,0.20828301502049
4.11138888888889,0.216,0.20826093738222
4.11166666666667,0.215,0.208238862084142
4.11194444444444,0.215,0.208216789126007
4.11222222222222,0.215,0.208194718507568
4.1125,0.215,0.208172650228576
4.11277777777778,0.215,0.208150584288782
4.11305555555556,0.215,0.208128520687941
4.11333333333333,0.215,0.208106459425803
4.11361111111111,0.215,0.20808440050212
4.11388888888889,0.215,0.208062343916645
4.11416666666667,0.215,0.20804028966913
4.11444444444444,0.215,0.208018237759326
4.11472222222222,0.215,0.207996188186987
4.115,0.215,0.207974140951865
4.11527777777778,0.215,0.207952096053711
4.11555555555556,0.215,0.207930053492277
4.11583333333333,0.215,0.207908013267318
4.11611111111111,0.214,0.207885975378583
4.11638888888889,0.214,0.207863939825827
4.11666666666667,0.214,0.207841906608801
4.11694444444444,0.214,0.207819875727258
4.11722222222222,0.214,0.207797847180951
4.1175,0.214,0.20777582096963
4.11777777777778,0.214,0.207753797093051
4.11805555555556,0.214,0.207731775550963
4.11833333333333,0.213,0.207709756343121
4.11861111111111,0.213,0.207687739469277
4.11888888888889,0.213,0.207665724929184
4.11916666666667,0.213,0.207643712722593
4.11944444444444,0.213,0.207621702849258
4.11972222222222,0.213,0.207599695308931
4.12,0.213,0.207577690101366
4.12027777777778,0.213,0.207555687226314
4.12055555555556,0.213,0.207533686683529
4.12083333333333,0.213,0.207511688472764
4.12111111111111,0.213,0.20748969259377
4.12138888888889,0.213,0.207467699046302
4.12166666666667,0.213,0.207445707830111
4.12194444444444,0.213,0.207423718944951
4.12222222222222,0.213,0.207401732390575
4.1225,0.213,0.207379748166736
4.12277777777778,0.213,0.207357766273186
4.12305555555556,0.213,0.207335786709678
4.12333333333333,0.213,0.207313809475967
4.12361111111111,0.213,0.207291834571804
4.12388888888889,0.213,0.207269861996942
4.12416666666667,0.213,0.207247891751136
4.12444444444444,0.213,0.207225923834137
4.12472222222222,0.213,0.2072039582457
4.125,0.213,0.207181994985576
4.12527777777778,0.213,0.207160034053521
4.12555555555556,0.213,0.207138075449285
