Date,RFP Control,sgRNA Control,sgRNA Modified
16,4190.778846,4265.958333,4883.166667
16,1071.714286,3787.272059,4615
16,13888.07759,6937.75,3770.05
16,25720.36218,6404.941964,6515.037879
16,4737.823529,10901.79545,17851.84677
16,18583.59375,3453.646552,24390.60465
16,6780.5,9975.97561,5386.75
16,2869.108696,20025.51389,4289.287162
16,5699.181818,3391.857143,4647.12931
16,2576.21371,474.4011628,6666.724138
16,18109.92424,6775.219697,4538.103448
16,12621.95238,8170.816667,3314.77
16,2518.182692,3856.397321,4316.307692
16,20562.60985,1748.516129,13630.41667
16,11953.125,6714.25625,8919.632813
16,15528.21094,7192.956897,9396.082031
16,30480,5907.625,4530.023148
16,21834.28041,4965.7625,14481.85714
16,2601.083333,6770.584459,7307.197917
16,3079.863636,6380.878378,5482.87037
16,14387.36364,11837.41406,20610.76786
16,1979.394231,5946.1875,4817.5
16,8672.148148,3516.179487,21564.17857
16,4526.553571,5289.892857,10846.15179
16,50684.7875,4599.784483,5237.775
16,10200.47368,9808.318966,5233.34375
16,22676.88194,9040.75,19540.90278
16,13577.06061,5428.303571,4944.297619
16,21014.1311,4863.366667,7672.857143
16,6978.480469,5894.632576,11654.47348
16,2290.214286,22963.2,184.34375
16,9299.514286,4107.857759,4496.714286
16,47136.19643,6389.431034,9252.456522
16,13983.08088,9775.319149,5270.945313
16,27779.3141,9736.283784,7974
16,67693.96212,4883.889706,6827.272321
16,1609.448276,11811.36842,16348.88889
16,8719.148148,5018.11875,14672.675
16,9702.222222,842.3125,1567.945122
16,17913.45089,17882.16667,2927.175
16,17375.55556,6422.263514,2998.9375
16,7904.22,6869.515152,3746.115741
16,6636.044118,13445.5,13391.34722
16,23685.35795,10320.68023,8766.044118
16,130706.5843,16559.89844,6230.648148
16,3699.6,2856.428571,4498.068966
16,22451.65789,11013.675,4673.878788
16,9583.738095,5502.171053,5204.53125
16,15459.36207,4067.318182,7325.689655
16,10157.70313,4182,17150.4
16,1471.898148,5092.810714,5488.40625
16,16632.71875,4614.25,5512.1875
16,5136.496212,7715.139706,4288.310345
16,13484.175,12907.04167,9847.831081
16,1405.553571,18669.35366,12265.60577
16,7737.189655,9863.382353,6538.018293
16,4838.75,6480.46875,5930.405405
16,27522.3871,6554.709677,6326.647727
16,11560.53125,6895.142241,4628.967593
16,29703.98387,6329.883621,8417.986111
16,4593.8,159.4051724,146.4875
16,12903.11538,6019.375,18565.22794
16,8363.767361,3196.027027,4047.362069
16,6945.888889,5270.5625,4337.768939
16,44140.31419,21174.15,4693.210526
16,18867.55357,7678.868243,4472.9375
16,9262.347656,3838.189655,15966.07713
16,9477.17803,13833.14516,7944.551724
16,14237.41667,3576.285714,10450.26563
16,14222.41554,4083.901786,5485.153846
16,1117.5625,3728.140625,4576.599138
16,4483.75,5342.258333,3120.819444
16,7337.637931,7207.914063,7111.115625
16,3102.173913,5180.076613,7663.615385
16,5949.185606,50372.71739,3870.396552
16,4029.375,7840.625,25114.24554
16,3205.625,10444.74457,10667.125
16,3100.521739,42059.40625,3329.475
16,3525.908654,8477.820946,9980.362069
16,1253.464286,3421,5457.607143
16,23741.92442,8499.416667,3410.875
16,23542.50431,16507.075,5876.819853
16,8792.227941,12050.15179,5455.323276
16,1620.383333,11178.72093,6567.340278
16,14947.72414,8881.173913,6714.907258
16,2165.5,6926.583333,16197.21622
16,14309.17672,7472.353448,6109.448276
16,19890.71154,3804.52381,6435.085366
16,9679.741071,4490.909091,10113.43333
16,25318.3125,4639.071429,6774.092857
16,45531.45652,5167.659483,29500.65385
16,12905.10776,4053.196429,7626.35
16,79069.22656,12634.55612,8622.852273
16,30926.425,8724.586207,14313.3925
16,14451.86574,4764.615385,4817.0625
16,11256.66447,7926.888393,9903.5
16,24973.31818,4651.076613,6347.5625
16,34744.49609,3340.756757,3500.395833
16,1750.416667,3571.733871,3387.5
16,32218.33631,8218.560345,4844.888889
16,20403.03309,8514.508929,12978.29573
16,11918.07759,7624.285714,498.0217391
16,18904.63839,12241.83871,5267.115
16,10578.73661,6175.46875,4130.681818
16,8568.088235,5768.875,7043.662879
16,33986.37879,4950.22973,8092.875
16,14026.625,5882.5625,6318.487805
16,35004.69118,5131.551724,5409.878378
16,16651.45833,9231.214286,5320.254032
16,16019.535,4542.8125,6946.920455
16,2666.559524,9188.837209,5596.241379
16,2508,12522.09804,3754.486842
16,1375.25,16958.54464,265.5458333
16,26199.34483,10333.61765,8797.454545
16,24479.06667,4386.428571,32216.83571
16,2078.016667,8050.046875,7238.891129
16,10383.235,5046.694444,17533.81466
16,25010.37868,6595.722222,4714.259259
16,19198.73529,3063.42,396.753125
16,18214.86161,15068.94118,11616.86207
16,21045.625,897.3793103,5211.769231
16,12568.95703,5542.805851,5975.229167
16,5385.677083,1145.826613,2312.421053
16,6085.880952,20630.60938,4213.361607
16,7444.946429,6106.227273,1223.275862
16,2782.946429,6801.583333,16163.36486
16,9377.294643,4377.665323,4467.75
16,22538.25,3373.892857,5290.617188
16,3087.545455,4000.28125,3449.293103
16,2432.960227,7906.02439,6473.894231
16,5949.75,7609.91875,11994.55398
16,3142.851852,8043.859375,757.2403846
16,2871.62,5652.465,7285.208333
16,33298.07143,1677.389535,2581.5
16,7035.534483,11947.62222,5234.258065
16,4390.725806,5105.87037,5464.835526
16,14832.23485,4707.631579,4002.301724
16,29994.89286,5718.146429,6382.370968
16,16438.83929,17780.71711,8561.571429
16,44061.78571,8301.205357,10986.39394
16,8742.43,33633.64063,5551.2
16,17647.31818,16263.50543,5075.775862
16,14810.61207,3333.309524,14387.59259
16,9413.077586,5276.867647,8003.333333
16,5869.770833,5854.432432,2716.297297
16,38197.57558,23090.0473,21272.05
16,32231.55172,10051.50658,6058.014423
16,8304.090909,9980.772727,4060.459559
16,2733.728261,13670.25,4253.133333
16,12815.4,6755.9375,19742.98476
16,1185.870968,2244.838816,5526.949074
16,15066.88889,7663.051724,5179.736486
16,8101.39527,8453.778409,2960.456897
16,18701.84,3998.334559,6154.816964
16,20644.49643,10846.6625,4310.666667
16,40773.9569,10439.29717,7612.390625
16,1728.484375,6657.587209,13774.82222
16,12218.3125,4184.577586,17499.90625
16,12094.77188,6482.625,4614.0625
16,8970.386364,4353.077703,6808.318966
16,20877.63235,6760.125,5147.706897
16,6262.353571,3835.564024,12089.50987
16,2463.302083,5770.669872,10426.44828
16,9965.355263,13723.42857,6031.75
16,6003.072115,3997.283333,1309.025641
16,13344.28448,12246.38571,11593.55172
16,12635.21094,3799.291667,4535.3
16,5287.5,4741.693182,6176.359848
16,12920.64286,7341.694444,14962.875
16,43660.12162,4129.981481,8480.71875
16,11563.72297,8384.064516,3822.222222
16,1755.026786,4758.912037,21803.72549
16,16824.34274,6781.832143,3056.930556
16,18475.44355,5222.978448,5193.480769
16,17557.48611,784.1189024,7390.493056
16,8219.507143,5754.165179,10527.05921
16,3294.666667,6848.360294,8894.606061
16,2201.326087,7751.689655,18313.27616
16,24040.83537,6972.375,6041.875
16,22145.95946,9538.542857,13907.42857
16,3099.784483,9159.426724,4727.051282
16,5178.25,3967.651786,10924.78879
16,38336.08108,4972.892857,5330.551724
16,10059.66667,3721.565217,10328.95833
16,4056.195652,3605.384375,5898.366667
16,3896.6875,8052.293478,17212.98214
16,25636.11397,7130.41129,7737.663793
16,11620.9375,10032.69118,8032.302885
16,25281.40278,6685.821429,16483.45833
16,15624.41667,6093.330645,4468.333333
16,35244.22857,12701.51515,14408.26351
16,65015.13333,4950.996429,3529.230769
16,2000.685606,2737.358696,6644.530405
16,4569.473214,4800.740741,3731.782407
16,47075.6,4317.094595,7732.545455
16,6824.53125,5642.25,11440.00481
16,18820.375,6233.960714,3206.552083
16,32046.74405,5014.027027,4742.205882
16,15652.63839,8718.235294,6512.375
16,18703.95956,3711.991071,6550
16,8486.932432,5798.955882,6829.125
16,9317.258065,10821.88462,4835.137931
16,3838.228261,5386.617647,8617.219512
16,13195.875,11730.07143,9112.061321
16,2627.597973,7541.363636,22970.90698
16,30648.71053,4871.472222,13308.83537
16,4540.5,6094.446429,2186.306818
16,69085.43895,5681.650641,4452.810345
16,7605.286765,10010.43202,36313.0625
16,8362.672414,5912.333333,6110.625
16,26031.11585,3545.128049,6853.762097
16,20316.86047,6503.677419,14768.7234
16,1051,5393.827586,5287.040441
16,50264.54167,13540.22917,23632
16,16903.97436,4741.857143,7179.566406
16,27414.82895,5955.742188,6455.772321
16,12857.5,15020.03704,16000.21429
16,547.75,7687.517241,6916.95
16,804.4230769,5927.351351,2675.284375
16,380.4326923,2181.111111,10507.80978
16,26608.32857,14265.51316,9422.547297
16,49600.97727,3615.118243,4584.896552
16,2498.660714,10350.97727,6155.492647
16,17073.05357,4791.451613,5270.353448
16,49551.02083,4993.423077,58208.09375
16,5478.348485,1688.628378,18973.94318
16,253.4565217,13626.62972,3249.391304
16,8817.234848,2686.970588,3507.559524
16,35076.53846,3113.035714,5473.469828
16,44030.875,4087,7189.601852
16,23684.56061,8444.242424,20637.57955
16,16624.15385,7854.740132,5027.287879
16,13882.33056,27977.58,16220.03061
16,18081.46759,10864.34091,4902.125
16,8267.272727,4376.375,9463.371528
16,21083.7561,8240.228571,5718.410714
16,2175.5625,7132,6353.6
16,25294.62162,4588,9636.155556
16,3235.620192,11894.84043,7529.285714
16,38825.63043,2033.441176,3686.769231
16,8612.354167,5745.728571,6177.75
16,707.625,3310.258929,9143.363971
16,7477.09375,4538.715517,7067.125
16,1840.87963,3658.095395,11194.96875
16,11382.35606,1907.28629,9852.902439
16,47643,6045,4139.209459
16,18142.29583,11108.8125,12586.8125
16,33220.45565,5091.632353,4010.655172
16,6696.206897,5269.942308,5897.381579
16,49982.44828,6518.64527,4772.431034
16,14243.98276,5398.865741,5093.864286
16,15677.28571,4360.25,10645.61957
16,7523.0625,25931.69643,5960.323529
16,2981.636364,3939.804054,6441.91129
16,3671.5625,15545.575,5634.268382
16,2725.8375,9243.171875,12472.42188
16,3784.685,390.5526316,2953.90625
16,54336.625,8100.285714,12588.46875
16,7148.972656,3695.443182,3828.5
16,2939.732955,11979.35345,2938.931034
16,15795.01724,9627.215278,5755.721875
16,1226.726852,6315.030172,4673.235294
16,13329.34868,6138.203125,5059.408784
16,13574.24537,4886.75,5834.05
16,23639.83088,3635.096774,12062.04762
16,13683.61111,6300.977273,8425.577778
16,6918.375,3195.12963,4899.101852
16,21512.98611,7636.235294,7796.302632
16,10944.4569,2985.760417,5405.844828
16,9401.066176,3410.807692,4934.737069
16,6811.125,6063.991071,4613.465909
16,9376.75,4344.419643,5839.698276
16,11712.43304,4694.1,19472.15217
16,24151.40179,6875.05,6143.9375
16,20281.4,5739.069444,4637.830645
16,34595.22569,7231.3125,4276.017241
16,7739.632143,9868.8125,4929.816176
16,33426.1375,9941.155172,7029.717857
16,23877.16129,8608.5,21077.4157
16,68996.4375,4720.096154,10467
16,432.6,14448.725,5333.920455
16,10767.03571,9484.621795,16647.07143
16,18984.19355,9613.65,4228.488372
16,30185.18182,13790.76471,8930.395833
16,2600.75,6188.172222,5695.096154
16,3351.0625,8340.5875,8229.956897
16,14614.08553,5018.137931,12921.15556
16,1574.175,29275.07576,3720.442308
16,16688.43015,6587.581731,3990.096774
16,18647.30859,11135.875,3995.642857
16,8991.504167,3730.7,4893.594828
16,9769.887097,10711.0625,3792.929167
16,13068.84375,4878.253906,6921.967593
16,16499.72973,925,5085.864286
16,12798.69355,7876.682692,4597.137097
16,17213.3125,7526.279412,8407.540541
16,10489.83929,5328.616667,5071.355769
16,5681.741379,7870.5,4807.017857
16,8579.35473,2801.092593,12915.09821
16,730.7554348,7174.683333,4000.017857
16,5386.763889,4851.3125,6038.283088
16,14891.05357,4751.818182,5050.833333
16,31199.24242,6721.413793,3302.336207
16,6719.210714,14340.47973,4812.112069
16,25613.18182,5414.91,4281.037037
16,11882.28571,5880.926724,13471
16,2841.5,13284.53056,18050.345
16,3069.254808,19622.02703,9526.080357
16,20687.58,2689.75,6676.957031
16,19340.53947,8138.375,4776.857143
16,11579.98214,4763.839844,3652.056034
16,10232.60135,19677.05714,3938
16,14020.15152,23023.32143,4536.896552
16,62327.30147,6345.2,3569.723214
16,2634.287037,11124.91071,5896.463235
16,14373.10135,9456.057692,3803.00431
16,19983.875,5266.75,8070.544643
16,20611.00915,3231.875,3999.958333
16,10706.75,6498.9375,6270.469595
16,17149.40152,22210.71875,21725.6375
16,10498.57692,4768.294118,3353.25
16,6333.584559,2038.604167,7166.901786
16,13113.875,12762.60135,2505.787037
16,5080.5625,4913.599138,7214.909091
16,14494.19118,5450.6,3479.240385
16,15668.66379,4626.4375,3407.679688
16,6868.222222,5034.485294,6291.59375
16,11811.97024,12691.81818,10052.18981
16,5650.12069,5651.027778,9007.315789
16,22295.48611,8106.409574,3772.628676
16,6770.189655,7134.155172,5415.857143
16,3312,3268.652174,1140.815
16,42234.0744,5773,4829.729167
16,515.8928571,6317.046875,21322.9375
16,20620.34848,3650.818966,3315.569444
16,9905.133929,9186.557432,11874.58333
16,1489.690476,5380.571429,5623.694444
16,14417.88889,4269.033333,4201.842742
16,4825.267857,7652.365854,13004.5431
16,16696.18571,5299.589286,7314.942308
16,19220.02027,5024.284483,5196.076923
16,11419.76689,6393.75,8080.527344
16,14338.27273,19805.14286,6725.909091
16,19233.59375,4948.991379,3823.783784
16,28274.41667,11396.875,13729.90517
16,7436.544118,4766.566667,5477.425676
16,12502.23611,3783.833333,4173.95
16,14441.75,9620.4,6292.703704
16,2202.375,11699.8,5828.375
16,2809.857143,6792.236111,5371.685345
16,11935.2,9243.803571,5359.198276
16,2398.292969,4700.809896,5706.5
16,33136.60577,5558.120536,6252.142857
16,2623.57,7489.528571,5339.555556
16,7182.277778,5676.75,15825.9375
16,32463.39024,5220.25463,17349.81818
16,23123.62857,10058.37755,15010.11111
16,167.8541667,11517.73214,5658.103448
16,13329.82927,9217.815341,6661.27027
16,20669.0061,9631.009259,5750.5
16,21359,23870.44512,6613.884615
16,13605.75676,4304.793103,16319.80172
16,12173.16667,8587,7559.175
16,16561.28571,13602.1,30861.55128
16,10558.25,3995.332317,6250.597222
16,12736.53571,49401.92683,8872.846875
16,19244.12179,5564.435897,5271.15625
16,36071.54861,8526.085526,6047.276786
16,14327.15517,9506.425,2693.708333
16,3492.15625,8363.633333,4405.398148
16,5742.554688,1117.522727,7657.080357
16,1893.908654,3434.37037,4989.865385
16,83436.43243,4164.854839,14475.75862
16,20274.03289,14554.78378,10061.72414
16,21712.81034,3047.460714,14438.92647
16,10251.87179,6462.364865,4078
16,8805.821429,6882.25,3991.0625
16,56241.81439,4815.969828,6633.068548
16,9180.25,6477.706731,5788.803571
16,37527.19643,133.9825581,4555.657258
16,11315.43519,17467.78274,3648.152439
16,20793.39352,5871.752778,4164.725962
16,3703.403846,4643.830645,4758.151163
16,4280.954545,5983.3125,18567.82353
16,14959.65517,4369.338235,4699.117647
16,349.2173913,5574.295455,9502.669643
16,16655.5,30738.09459,4628.113636
16,4126.48,4216.166667,3505.233333
16,8559.6,3632.5,4952.666667
16,15765.00862,5142.366935,7251.217857
16,3397.941176,5130.05,11827.37097
16,9417.784091,5925.75,20439.45924
16,2674.954545,12005.67614,6794.71875
16,1585.85,17540.1087,6328.948718
16,34641.73162,3847.648148,4238.066667
16,2423.913793,3447.791667,3735.541667
16,15094.83523,5663.745536,3681.520833
16,16591.71296,11256.13816,3910.221154
16,16097.01339,5702.034483,3266.465517
16,6305.16,4322.375,19721.07609
16,34285.68023,5025.857143,4748.870968
16,18314.19758,3773.201613,3703.158654
16,7766.514423,2669.402778,4727.080357
16,38299.04167,5082.685185,4237.725
16,7944.344828,5629.535714,7143.575893
16,9640.338235,26396.48214,5118.013889
16,9822.268939,7100.482759,5225.75
16,24682.81122,4654.259615,7610.887931
16,20160.625,7004.820313,8618.222826
16,3582.322581,6390.603448,19217.82328
16,22190.55357,6098.234375,47642.96023
16,3662.429688,5711.037037,3618.511719
16,3961.125,9390.767442,26379.91518
16,21110.11486,9653.279891,11855.4
16,12994.43056,2514.72561,2828.184211
16,20956.75,4740.181818,6097.586207
16,4556.894231,4400.64881,8359.2
16,5394.954545,4735.461207,4188.194444
16,14701.1125,6292.133929,15920.40909
16,22524.85976,5704.89881,6251.9375
16,12998.04808,10988.51351,6355.527778
16,8745.224138,7121.011364,9302.741071
16,13792.21951,3661.272059,5829.752841
16,10792.60662,2417.774194,5095.333333
16,6569.115385,4162.097222,33483.06604
16,15583.83482,2789.647059,1408.75
16,7074.62069,2104.601351,9910.65
16,3509.820652,9204.506098,4964.25
16,2769.056818,5184.058824,14371.74569
16,6694.360294,7335.166667,5409.933333
16,10621.71429,3449.583333,8825.333333
16,44469.40426,6659.48,4439.671429
16,16969.625,3868.928571,33495.77344
16,9360.7,16659.23214,6276.314103
16,7756.5,5333.325,7532.992188
16,1043.903846,4986.606061,8030.090517
16,14206.9375,5284.157143,11891.54167
16,1900.676724,14395,6296.034091
16,19408.71875,4316.035714,7426.642857
16,45566.14286,5221.935345,3708.019231
16,421.0909091,4773,5861.800676
16,1559.177885,12283.01563,3663.62037
16,10180.48276,6593.027439,3682.5
16,15702.79762,4437.375,5942.75
16,6974.670455,5059.014423,6272.405405
16,2765.528409,3379.875,6165.963235
16,20162.17857,6338.258621,6716.819444
16,6388.662037,22647.51293,5460.4375
16,13277.3125,5063.09375,7019.333333
16,9779.882353,6130.4375,5040.706897
16,15021.70313,7321.089286,6049.411765
16,17730.35714,4192.459821,5064.625
16,6113.713235,14330.36628,15668.91111
16,5762.586538,5269.965517,15698.51111
16,19949.80147,7251.227273,7733.200581
16,17452.25,4001.347222,10330.39096
16,21521.85417,3535.511029,5238.797414
16,26968.18571,9824.801887,6133.75
16,18136.49569,10114,7189.542857
16,5893.153846,5417.3,17067.84375
16,13232.95982,17063.36875,7051.513514
16,22548.83013,5989.064516,6476
16,6092.659091,2508.145833,3369.37037
16,19407.15865,13253.03233,3225.503125
16,3784.3125,7104.212838,7356.12037
16,2309,18453,2844.189655
16,7215.416667,8365.388158,8597.15
16,29548.34483,9632.194444,8607.163462
16,47616.36184,9628.1425,3310.108108
16,3244.413043,5371.064516,4274.714286
16,23168.33974,5199.871429,4638.482143
16,38415.23276,6136.851563,3843.846154
16,1850.5,75820.98837,23109.76923
16,18326.65278,8828.506944,4143.66369
16,6445.083333,4556.875,12569.53571
16,7151.5,3283.322581,15032.02273
16,16251.96774,5721.439516,9950.606061
16,7324.339286,6112.951613,6411.345395
16,9181.143382,9438.129717,5521.741071
16,16766.64286,4613.4,10501.11765
16,7079.825,3724.980769,5403.066667
16,72718.17045,12641.39063,4926.674107
16,822.4880952,7152.982759,14835.41406
16,13089.97845,3616.583333,8626.260714
16,45151.59375,3864.511905,3164.023438
16,1193.761905,4000.129808,7920.089844
16,10721.6875,12206.65625,7522.933333
16,7478.30303,4387,10625.25
16,15004.57407,5354.456731,30355.625
16,7793,6244.023148,5215.416667
16,20623.26471,3963.150862,9012.972973
16,9698.564815,5959.767241,7609.34375
16,39199,4950.362069,4570.863971
16,26551.43939,5301.75,5906.551724
16,39423.75,3798.444444,8188.803571
16,6931.431034,4190.8,5075.466667
16,20711.75,35114.71512,5901.758065
16,23521.34028,6537.25,8521.625
16,2528.84,4818.467391,5682.919643
16,9325.961207,6743.540541,6640.092593
16,7912.04,4681.317073,17635.30603
